,region-centroid-col,region-centroid-row,region-pixel-count,short-line-density-5,short-line-density-2,vedge-mean,vegde-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturation-mean,hue-mean,class
1354,10.0,189.0,0.0,0.0,0.0,123.0,826.0,126.0,756.0,836.0,367.0,508.0,379.0,183.0,456.0,78.0,512.0,750.0,718.0,4.0
1355,102.0,28.0,0.0,0.0,0.0,22.0,106.0,68.0,134.0,1216.0,625.0,748.0,644.0,93.0,497.0,139.0,752.0,125.0,176.0,5.0
1356,95.0,104.0,0.0,0.0,0.0,16.0,43.0,10.0,42.0,161.0,70.0,77.0,36.0,397.0,142.0,183.0,77.0,1498.0,1506.0,0.0
1357,196.0,47.0,0.0,0.0,0.0,58.0,272.0,75.0,412.0,1144.0,582.0,717.0,605.0,75.0,528.0,131.0,721.0,194.0,163.0,5.0
1358,182.0,94.0,0.0,0.0,0.0,100.0,477.0,41.0,236.0,982.0,456.0,584.0,457.0,225.0,441.0,53.0,588.0,354.0,1175.0,1.0
1359,175.0,107.0,0.0,0.0,0.0,16.0,43.0,36.0,46.0,144.0,69.0,63.0,32.0,413.0,119.0,190.0,68.0,1496.0,1585.0,0.0
1360,68.0,128.0,0.0,0.0,0.0,115.0,627.0,91.0,584.0,376.0,143.0,198.0,128.0,319.0,213.0,193.0,210.0,1021.0,1364.0,2.0
1361,94.0,116.0,0.0,0.0,0.0,7.0,20.0,5.0,3.0,17.0,0.0,17.0,0.0,358.0,128.0,241.0,17.0,1898.0,791.0,2.0
1362,252.0,148.0,0.0,0.0,0.0,130.0,980.0,231.0,1161.0,633.0,262.0,367.0,267.0,232.0,346.0,142.0,372.0,555.0,260.0,4.0
1363,96.0,112.0,0.0,0.0,0.0,88.0,465.0,225.0,1153.0,829.0,377.0,487.0,375.0,245.0,392.0,83.0,491.0,446.0,1162.0,1.0
1364,81.0,109.0,0.0,0.0,0.0,164.0,1054.0,159.0,1123.0,165.0,30.0,115.0,43.0,277.0,247.0,199.0,114.0,1788.0,424.0,2.0
1365,144.0,141.0,0.0,0.0,0.0,43.0,478.0,103.0,442.0,518.0,175.0,225.0,250.0,230.0,114.0,319.0,260.0,884.0,1908.0,3.0
1366,176.0,119.0,0.0,0.0,0.0,2.0,40.0,5.0,69.0,32.0,6.0,26.0,0.0,361.0,140.0,226.0,26.0,1898.0,1295.0,6.0
1367,165.0,169.0,0.0,0.0,0.0,84.0,586.0,178.0,1114.0,591.0,243.0,313.0,237.0,300.0,260.0,162.0,318.0,306.0,1079.0,4.0
1368,247.0,143.0,0.0,0.0,1.0,142.0,1038.0,83.0,853.0,102.0,23.0,69.0,24.0,328.0,184.0,214.0,68.0,1785.0,788.0,6.0
1369,250.0,126.0,0.0,0.0,0.0,62.0,227.0,26.0,272.0,20.0,3.0,16.0,1.0,364.0,122.0,241.0,16.0,1747.0,1119.0,6.0
1370,119.0,215.0,0.0,0.0,0.0,84.0,488.0,86.0,326.0,262.0,84.0,99.0,144.0,289.0,55.0,324.0,153.0,1369.0,1779.0,3.0
1371,26.0,101.0,0.0,0.0,0.0,7.0,123.0,3.0,69.0,4.0,0.0,4.0,0.0,371.0,102.0,254.0,4.0,220.0,791.0,2.0
1372,181.0,186.0,0.0,1.0,0.0,101.0,295.0,96.0,565.0,266.0,93.0,115.0,125.0,310.0,94.0,273.0,134.0,824.0,1900.0,3.0
1373,51.0,55.0,0.0,1.0,0.0,78.0,85.0,85.0,694.0,1121.0,572.0,675.0,567.0,178.0,477.0,65.0,679.0,81.0,777.0,5.0
1374,229.0,1.0,0.0,0.0,0.0,61.0,90.0,80.0,406.0,1131.0,573.0,705.0,591.0,75.0,522.0,137.0,709.0,201.0,139.0,5.0
1375,154.0,57.0,0.0,0.0,0.0,128.0,880.0,4.0,70.0,60.0,19.0,26.0,17.0,370.0,110.0,247.0,26.0,35.0,1295.0,6.0
1376,82.0,42.0,0.0,0.0,0.0,27.0,183.0,37.0,162.0,1159.0,596.0,713.0,620.0,90.0,482.0,159.0,717.0,132.0,96.0,5.0
1377,1.0,84.0,0.0,1.0,0.0,99.0,529.0,55.0,378.0,863.0,372.0,538.0,386.0,157.0,515.0,48.0,542.0,882.0,745.0,1.0
1378,213.0,184.0,0.0,0.0,0.0,56.0,285.0,88.0,404.0,741.0,325.0,436.0,335.0,228.0,378.0,114.0,440.0,513.0,768.0,4.0
1379,133.0,93.0,0.0,0.0,0.0,105.0,642.0,101.0,891.0,458.0,186.0,246.0,132.0,351.0,266.0,105.0,248.0,1262.0,1386.0,0.0
1380,230.0,38.0,0.0,0.0,0.0,28.0,141.0,34.0,66.0,1133.0,575.0,720.0,592.0,60.0,575.0,95.0,724.0,225.0,268.0,5.0
1381,135.0,34.0,0.0,0.0,0.0,79.0,577.0,90.0,549.0,832.0,378.0,485.0,382.0,241.0,376.0,103.0,489.0,332.0,971.0,1.0
1382,179.0,175.0,0.0,1.0,0.0,86.0,632.0,87.0,610.0,788.0,354.0,467.0,347.0,250.0,403.0,69.0,471.0,685.0,1236.0,4.0
1383,46.0,108.0,0.0,1.0,0.0,103.0,730.0,73.0,520.0,103.0,19.0,61.0,38.0,314.0,159.0,254.0,60.0,1737.0,7.0,2.0
1384,98.0,187.0,0.0,0.0,0.0,156.0,965.0,154.0,995.0,902.0,408.0,543.0,410.0,201.0,462.0,56.0,547.0,613.0,1022.0,4.0
1385,186.0,124.0,0.0,0.0,0.0,125.0,760.0,49.0,157.0,536.0,180.0,309.0,186.0,207.0,372.0,141.0,313.0,1358.0,485.0,6.0
1386,136.0,179.0,0.0,0.0,0.0,99.0,322.0,94.0,523.0,936.0,421.0,565.0,423.0,186.0,490.0,41.0,569.0,712.0,984.0,4.0
1387,46.0,203.0,0.0,0.0,0.0,122.0,630.0,115.0,742.0,358.0,129.0,141.0,180.0,301.0,58.0,309.0,188.0,899.0,1765.0,3.0
1388,119.0,125.0,0.0,0.0,0.0,31.0,162.0,65.0,143.0,149.0,70.0,65.0,34.0,411.0,120.0,191.0,71.0,1478.0,1569.0,0.0
1389,71.0,180.0,0.0,1.0,0.0,81.0,215.0,110.0,952.0,317.0,108.0,134.0,154.0,292.0,89.0,286.0,163.0,933.0,1884.0,3.0
1390,103.0,128.0,0.0,0.0,0.0,12.0,217.0,10.0,174.0,18.0,0.0,16.0,2.0,357.0,124.0,246.0,16.0,1898.0,601.0,2.0
1391,6.0,103.0,0.0,0.0,0.0,78.0,351.0,91.0,489.0,300.0,144.0,153.0,83.0,413.0,164.0,145.0,153.0,1134.0,1512.0,0.0
1392,186.0,169.0,0.0,0.0,0.0,139.0,820.0,114.0,855.0,959.0,432.0,578.0,435.0,182.0,500.0,36.0,582.0,692.0,982.0,4.0
1393,232.0,200.0,0.0,1.0,0.0,112.0,962.0,82.0,601.0,323.0,111.0,137.0,155.0,294.0,91.0,283.0,164.0,877.0,1886.0,3.0
1394,119.0,63.0,0.0,0.0,0.0,14.0,29.0,19.0,19.0,1040.0,504.0,642.0,512.0,56.0,598.0,27.0,646.0,425.0,467.0,5.0
1395,72.0,153.0,0.0,0.0,0.0,66.0,239.0,86.0,423.0,491.0,194.0,170.0,243.0,338.0,1.0,340.0,250.0,854.0,1629.0,3.0
1396,103.0,123.0,0.0,0.0,0.0,24.0,58.0,48.0,70.0,47.0,1.0,35.0,12.0,330.0,151.0,246.0,35.0,1893.0,60.0,2.0
1397,150.0,103.0,0.0,0.0,0.0,31.0,61.0,65.0,179.0,148.0,68.0,67.0,33.0,406.0,127.0,189.0,70.0,1497.0,1543.0,0.0
1398,220.0,143.0,0.0,1.0,1.0,142.0,797.0,72.0,214.0,155.0,39.0,97.0,39.0,317.0,208.0,200.0,96.0,1653.0,811.0,6.0
1399,222.0,174.0,0.0,0.0,0.0,24.0,128.0,96.0,681.0,269.0,103.0,88.0,145.0,337.0,15.0,318.0,154.0,1329.0,1632.0,3.0
1400,211.0,37.0,0.0,0.0,0.0,27.0,83.0,21.0,12.0,1146.0,595.0,712.0,600.0,112.0,507.0,107.0,716.0,134.0,347.0,5.0
1401,148.0,152.0,0.0,0.0,0.0,111.0,1015.0,228.0,1115.0,680.0,285.0,400.0,312.0,207.0,348.0,165.0,405.0,582.0,117.0,4.0
1402,210.0,195.0,0.0,0.0,0.0,67.0,474.0,92.0,439.0,334.0,121.0,131.0,168.0,307.0,58.0,303.0,176.0,843.0,1759.0,3.0
1403,12.0,62.0,0.0,0.0,0.0,83.0,315.0,100.0,847.0,395.0,171.0,211.0,112.0,379.0,226.0,118.0,212.0,1212.0,1463.0,0.0
1404,57.0,102.0,0.0,0.0,0.0,128.0,498.0,36.0,117.0,436.0,151.0,247.0,142.0,268.0,293.0,160.0,249.0,1165.0,686.0,6.0
1405,28.0,67.0,0.0,0.0,0.0,37.0,299.0,100.0,729.0,998.0,454.0,611.0,468.0,114.0,577.0,27.0,615.0,837.0,617.0,1.0
1406,53.0,127.0,0.0,0.0,0.0,7.0,101.0,12.0,127.0,7.0,0.0,6.0,1.0,368.0,105.0,254.0,6.0,865.0,532.0,2.0
1407,16.0,74.0,0.0,1.0,0.0,62.0,308.0,68.0,276.0,47.0,4.0,31.0,13.0,339.0,139.0,249.0,31.0,1856.0,126.0,2.0
1408,86.0,185.0,0.0,1.0,0.0,82.0,384.0,93.0,584.0,952.0,433.0,566.0,438.0,197.0,464.0,58.0,570.0,491.0,952.0,4.0
1409,130.0,75.0,0.0,0.0,0.0,83.0,496.0,82.0,773.0,510.0,209.0,273.0,149.0,355.0,279.0,88.0,275.0,1233.0,1397.0,0.0
1410,241.0,172.0,0.0,0.0,0.0,86.0,413.0,92.0,615.0,321.0,113.0,112.0,176.0,302.0,21.0,346.0,184.0,1198.0,1691.0,3.0
1411,190.0,108.0,0.0,0.0,0.0,75.0,519.0,59.0,303.0,655.0,292.0,377.0,287.0,277.0,313.0,130.0,382.0,399.0,1126.0,1.0
1412,127.0,164.0,0.0,0.0,0.0,101.0,908.0,102.0,941.0,504.0,186.0,191.0,244.0,297.0,45.0,326.0,251.0,469.0,1763.0,3.0
1413,110.0,221.0,0.0,0.0,0.0,89.0,522.0,102.0,769.0,327.0,105.0,143.0,160.0,271.0,101.0,292.0,168.0,1026.0,1905.0,3.0
1414,208.0,235.0,0.0,0.0,0.0,106.0,749.0,105.0,910.0,197.0,72.0,68.0,82.0,360.0,72.0,267.0,90.0,717.0,1649.0,3.0
1415,99.0,100.0,0.0,0.0,0.0,89.0,398.0,80.0,333.0,416.0,176.0,217.0,123.0,371.0,224.0,128.0,219.0,1044.0,1436.0,0.0
1416,97.0,93.0,0.0,0.0,0.0,102.0,868.0,77.0,503.0,388.0,171.0,203.0,110.0,386.0,214.0,122.0,204.0,1147.0,1480.0,0.0
1417,189.0,94.0,0.0,0.0,0.0,95.0,734.0,92.0,585.0,731.0,326.0,431.0,323.0,253.0,373.0,94.0,435.0,562.0,1156.0,1.0
1418,227.0,103.0,0.0,0.0,0.0,16.0,14.0,48.0,29.0,139.0,63.0,67.0,29.0,400.0,136.0,186.0,66.0,1564.0,1520.0,0.0
1419,9.0,185.0,0.0,0.0,0.0,79.0,454.0,65.0,344.0,320.0,126.0,103.0,171.0,342.0,3.0,332.0,179.0,1305.0,1628.0,3.0
1420,37.0,95.0,0.0,0.0,0.0,102.0,765.0,91.0,849.0,417.0,178.0,219.0,121.0,375.0,228.0,120.0,221.0,1132.0,1448.0,0.0
1421,227.0,180.0,0.0,0.0,0.0,84.0,268.0,95.0,468.0,781.0,345.0,460.0,352.0,234.0,393.0,93.0,464.0,503.0,998.0,4.0
1422,99.0,100.0,0.0,0.0,0.0,133.0,1041.0,129.0,1081.0,113.0,20.0,82.0,30.0,303.0,206.0,216.0,81.0,1817.0,478.0,2.0
1423,221.0,27.0,0.0,1.0,0.0,28.0,157.0,91.0,254.0,1113.0,551.0,693.0,577.0,49.0,562.0,125.0,697.0,244.0,137.0,5.0
1424,148.0,171.0,0.0,1.0,0.0,122.0,844.0,174.0,987.0,655.0,301.0,371.0,286.0,304.0,290.0,127.0,376.0,279.0,1293.0,4.0
1425,150.0,127.0,0.0,0.0,0.0,18.0,20.0,15.0,15.0,127.0,63.0,57.0,27.0,412.0,118.0,192.0,62.0,1564.0,1584.0,0.0
1426,245.0,148.0,0.0,0.0,0.0,110.0,939.0,236.0,1164.0,628.0,256.0,359.0,264.0,231.0,336.0,153.0,366.0,500.0,13.0,4.0
1427,155.0,170.0,0.0,0.0,0.0,24.0,128.0,77.0,168.0,242.0,81.0,88.0,133.0,303.0,48.0,317.0,142.0,1334.0,1741.0,3.0
1428,107.0,127.0,0.0,0.0,0.0,10.0,14.0,18.0,29.0,78.0,13.0,60.0,13.0,328.0,187.0,211.0,59.0,1778.0,812.0,6.0
1429,141.0,22.0,0.0,0.0,0.0,23.0,271.0,19.0,101.0,1086.0,533.0,674.0,564.0,36.0,564.0,143.0,678.0,278.0,77.0,5.0
1430,65.0,90.0,0.0,1.0,0.0,44.0,117.0,93.0,236.0,394.0,175.0,206.0,112.0,389.0,214.0,119.0,207.0,1149.0,1476.0,0.0
1431,188.0,113.0,0.0,0.0,0.0,81.0,416.0,72.0,513.0,646.0,289.0,367.0,277.0,302.0,294.0,125.0,372.0,394.0,1275.0,1.0
1432,192.0,131.0,0.0,1.0,0.0,16.0,14.0,83.0,34.0,111.0,61.0,47.0,22.0,423.0,105.0,194.0,60.0,1678.0,1618.0,0.0
1433,142.0,103.0,0.0,0.0,0.0,86.0,360.0,12.0,117.0,547.0,204.0,292.0,203.0,262.0,285.0,175.0,295.0,861.0,506.0,6.0
1434,59.0,170.0,0.0,1.0,0.0,90.0,491.0,101.0,683.0,408.0,153.0,159.0,201.0,307.0,52.0,309.0,210.0,476.0,1730.0,3.0
1435,24.0,188.0,0.0,0.0,0.0,75.0,257.0,67.0,149.0,364.0,117.0,159.0,181.0,256.0,104.0,303.0,189.0,1050.0,1906.0,3.0
1436,246.0,189.0,0.0,0.0,0.0,83.0,418.0,84.0,458.0,738.0,327.0,432.0,330.0,246.0,369.0,105.0,436.0,482.0,1010.0,4.0
1437,20.0,79.0,0.0,0.0,0.0,39.0,9.0,44.0,196.0,1113.0,570.0,673.0,563.0,171.0,489.0,58.0,677.0,109.0,781.0,5.0
1438,104.0,100.0,0.0,0.0,0.0,16.0,149.0,67.0,141.0,932.0,419.0,560.0,424.0,187.0,480.0,51.0,564.0,614.0,922.0,1.0
1439,37.0,189.0,0.0,0.0,0.0,128.0,705.0,117.0,469.0,869.0,383.0,528.0,394.0,187.0,469.0,63.0,532.0,726.0,833.0,4.0
1440,135.0,34.0,0.0,0.0,0.0,79.0,577.0,90.0,549.0,832.0,378.0,485.0,382.0,241.0,376.0,103.0,489.0,332.0,971.0,1.0
1441,99.0,144.0,0.0,0.0,0.0,24.0,188.0,48.0,101.0,495.0,178.0,183.0,247.0,285.0,27.0,354.0,257.0,797.0,1723.0,3.0
1442,114.0,172.0,0.0,0.0,0.0,51.0,140.0,88.0,536.0,377.0,125.0,155.0,194.0,264.0,78.0,326.0,202.0,1048.0,1870.0,3.0
1443,132.0,114.0,0.0,0.0,0.0,84.0,804.0,91.0,502.0,985.0,461.0,586.0,460.0,236.0,432.0,52.0,590.0,335.0,1228.0,1.0
1444,1.0,231.0,0.0,0.0,0.0,95.0,711.0,111.0,867.0,153.0,56.0,54.0,62.0,370.0,87.0,261.0,64.0,145.0,1626.0,3.0
1445,67.0,69.0,0.0,0.0,0.0,78.0,48.0,83.0,592.0,1088.0,562.0,664.0,544.0,157.0,521.0,42.0,668.0,174.0,779.0,5.0
1446,162.0,57.0,0.0,0.0,0.0,94.0,722.0,79.0,403.0,881.0,409.0,514.0,405.0,246.0,396.0,78.0,518.0,355.0,1194.0,1.0
1447,44.0,115.0,0.0,0.0,0.0,179.0,885.0,99.0,614.0,224.0,44.0,154.0,70.0,232.0,279.0,211.0,151.0,1739.0,39.0,2.0
1448,178.0,90.0,0.0,0.0,0.0,21.0,142.0,24.0,92.0,1239.0,648.0,770.0,664.0,150.0,418.0,155.0,774.0,51.0,234.0,5.0
1449,175.0,121.0,0.0,0.0,0.0,24.0,36.0,57.0,91.0,135.0,67.0,56.0,32.0,416.0,107.0,199.0,67.0,1480.0,1613.0,0.0
1450,77.0,88.0,0.0,0.0,0.0,89.0,986.0,109.0,1070.0,99.0,10.0,81.0,21.0,293.0,221.0,209.0,80.0,1852.0,396.0,2.0
1451,8.0,69.0,0.0,0.0,0.0,117.0,1025.0,238.0,1135.0,500.0,155.0,276.0,184.0,205.0,304.0,211.0,278.0,1459.0,52.0,2.0
1452,22.0,44.0,0.0,0.0,0.0,102.0,872.0,84.0,316.0,497.0,193.0,271.0,145.0,327.0,295.0,99.0,273.0,1285.0,1331.0,0.0
1453,203.0,14.0,0.0,0.0,0.0,31.0,116.0,48.0,155.0,1042.0,500.0,652.0,513.0,23.0,611.0,25.0,656.0,610.0,403.0,5.0
1454,123.0,180.0,0.0,0.0,0.0,129.0,796.0,113.0,799.0,925.0,416.0,559.0,416.0,190.0,488.0,39.0,563.0,755.0,1025.0,4.0
1455,199.0,20.0,0.0,0.0,0.0,100.0,498.0,145.0,783.0,237.0,75.0,148.0,74.0,296.0,233.0,194.0,145.0,1439.0,551.0,6.0
1456,5.0,205.0,0.0,0.0,0.0,100.0,940.0,126.0,1066.0,301.0,102.0,120.0,157.0,291.0,66.0,311.0,166.0,1062.0,1817.0,3.0
1457,77.0,97.0,0.0,0.0,0.0,56.0,173.0,80.0,461.0,356.0,169.0,176.0,99.0,421.0,168.0,132.0,175.0,1000.0,1516.0,0.0
1458,79.0,72.0,0.0,1.0,0.0,90.0,628.0,77.0,197.0,784.0,360.0,445.0,359.0,273.0,336.0,111.0,449.0,288.0,1209.0,1.0
1459,225.0,219.0,0.0,0.0,0.0,114.0,525.0,84.0,438.0,243.0,75.0,99.0,129.0,284.0,80.0,304.0,138.0,1397.0,1867.0,3.0
1460,17.0,55.0,0.0,0.0,0.0,189.0,998.0,213.0,976.0,656.0,268.0,388.0,308.0,172.0,348.0,201.0,393.0,932.0,53.0,2.0
1461,204.0,179.0,0.0,0.0,0.0,81.0,436.0,80.0,444.0,785.0,352.0,461.0,351.0,248.0,389.0,83.0,465.0,518.0,1179.0,4.0
1462,87.0,200.0,0.0,2.0,0.0,83.0,389.0,97.0,534.0,231.0,80.0,69.0,130.0,323.0,16.0,331.0,139.0,1471.0,1653.0,3.0
1463,140.0,51.0,0.0,0.0,0.0,95.0,702.0,115.0,1013.0,550.0,211.0,312.0,173.0,278.0,365.0,77.0,317.0,1349.0,1286.0,0.0
1464,168.0,91.0,0.0,0.0,0.0,72.0,129.0,54.0,75.0,901.0,421.0,523.0,416.0,246.0,396.0,78.0,527.0,334.0,1188.0,1.0
1465,134.0,174.0,0.0,1.0,0.0,102.0,801.0,94.0,494.0,760.0,346.0,436.0,346.0,271.0,340.0,109.0,440.0,331.0,1196.0,4.0
1466,3.0,197.0,0.0,1.0,0.0,104.0,624.0,97.0,589.0,307.0,108.0,110.0,167.0,303.0,30.0,335.0,175.0,1256.0,1705.0,3.0
1467,237.0,48.0,0.0,0.0,0.0,58.0,187.0,67.0,247.0,1139.0,578.0,719.0,601.0,62.0,546.0,128.0,723.0,213.0,149.0,5.0
1468,148.0,53.0,0.0,0.0,0.0,86.0,479.0,74.0,149.0,508.0,201.0,277.0,146.0,337.0,299.0,85.0,279.0,1339.0,1356.0,0.0
1469,232.0,143.0,0.0,0.0,0.0,133.0,1012.0,31.0,204.0,609.0,222.0,369.0,232.0,163.0,450.0,105.0,374.0,1370.0,497.0,1.0
1470,164.0,88.0,0.0,0.0,0.0,63.0,198.0,44.0,153.0,1022.0,482.0,627.0,492.0,25.0,623.0,4.0,631.0,855.0,491.0,5.0
1471,222.0,179.0,0.0,0.0,0.0,98.0,451.0,90.0,537.0,746.0,332.0,438.0,333.0,243.0,381.0,96.0,442.0,529.0,1061.0,4.0
1472,37.0,92.0,0.0,0.0,0.0,62.0,455.0,87.0,522.0,900.0,420.0,522.0,417.0,244.0,394.0,82.0,526.0,317.0,1151.0,1.0
1473,214.0,112.0,0.0,0.0,0.0,12.0,38.0,32.0,6.0,37.0,0.0,34.0,3.0,338.0,159.0,230.0,34.0,1898.0,556.0,2.0
1474,57.0,113.0,0.0,1.0,0.0,75.0,477.0,22.0,153.0,31.0,1.0,25.0,5.0,347.0,138.0,242.0,25.0,1895.0,533.0,2.0
1475,34.0,121.0,0.0,0.0,0.0,24.0,24.0,5.0,36.0,125.0,64.0,55.0,26.0,417.0,114.0,191.0,63.0,1606.0,1600.0,0.0
1476,188.0,176.0,0.0,0.0,0.0,79.0,440.0,109.0,739.0,767.0,346.0,454.0,338.0,256.0,394.0,72.0,458.0,681.0,1247.0,4.0
1477,197.0,174.0,0.0,0.0,0.0,82.0,499.0,98.0,582.0,801.0,358.0,467.0,358.0,246.0,387.0,87.0,471.0,475.0,1122.0,4.0
1478,146.0,171.0,0.0,0.0,0.0,103.0,611.0,106.0,568.0,705.0,319.0,409.0,309.0,287.0,329.0,104.0,413.0,432.0,1268.0,4.0
1479,90.0,8.0,0.0,0.0,0.0,72.0,331.0,76.0,311.0,1206.0,617.0,744.0,638.0,87.0,508.0,135.0,748.0,142.0,177.0,5.0
1480,154.0,16.0,0.0,0.0,0.0,74.0,72.0,76.0,60.0,1256.0,671.0,766.0,677.0,241.0,331.0,148.0,770.0,11.0,613.0,5.0
1481,41.0,52.0,0.0,1.0,0.0,86.0,467.0,87.0,753.0,471.0,181.0,258.0,141.0,320.0,286.0,116.0,260.0,1223.0,1315.0,0.0
1482,57.0,205.0,0.0,0.0,0.0,83.0,457.0,82.0,511.0,248.0,87.0,81.0,140.0,317.0,21.0,331.0,149.0,1421.0,1673.0,3.0
1483,123.0,18.0,0.0,0.0,0.0,72.0,302.0,66.0,377.0,1220.0,637.0,748.0,645.0,133.0,474.0,117.0,752.0,70.0,364.0,5.0
1484,188.0,133.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,375.0,95.0,258.0,0.0,0.0,1624.0,6.0
1485,211.0,141.0,0.0,0.0,0.0,155.0,981.0,96.0,864.0,539.0,181.0,312.0,182.0,207.0,387.0,126.0,317.0,1382.0,563.0,1.0
1486,220.0,39.0,0.0,0.0,0.0,19.0,228.0,75.0,256.0,1142.0,579.0,723.0,598.0,68.0,555.0,109.0,727.0,211.0,245.0,5.0
1487,226.0,185.0,0.0,0.0,0.0,111.0,745.0,119.0,589.0,747.0,333.0,441.0,335.0,238.0,385.0,97.0,445.0,532.0,1001.0,4.0
1488,159.0,99.0,0.0,0.0,0.0,56.0,294.0,15.0,68.0,593.0,233.0,324.0,241.0,256.0,296.0,169.0,329.0,701.0,518.0,6.0
1489,195.0,113.0,0.0,0.0,0.0,7.0,5.0,48.0,113.0,148.0,68.0,67.0,33.0,406.0,127.0,189.0,71.0,1508.0,1542.0,0.0
1490,223.0,52.0,0.0,0.0,0.0,49.0,100.0,33.0,41.0,1132.0,576.0,710.0,592.0,76.0,547.0,108.0,714.0,207.0,265.0,5.0
1491,225.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,375.0,95.0,258.0,0.0,0.0,1624.0,6.0
1492,177.0,127.0,0.0,0.0,0.0,3.0,52.0,1.0,33.0,37.0,9.0,28.0,0.0,365.0,141.0,221.0,28.0,1898.0,1341.0,6.0
1493,233.0,153.0,0.0,0.0,0.0,24.0,68.0,107.0,1039.0,284.0,104.0,135.0,116.0,321.0,130.0,262.0,148.0,603.0,1920.0,3.0
1494,87.0,169.0,0.0,0.0,0.0,86.0,413.0,124.0,814.0,806.0,356.0,475.0,356.0,235.0,409.0,76.0,479.0,637.0,1115.0,4.0
1495,173.0,167.0,0.0,0.0,0.0,83.0,787.0,144.0,1058.0,406.0,152.0,161.0,199.0,306.0,60.0,302.0,207.0,602.0,1769.0,3.0
1496,248.0,185.0,0.0,0.0,0.0,86.0,567.0,94.0,472.0,756.0,337.0,446.0,341.0,237.0,384.0,99.0,450.0,498.0,969.0,4.0
1497,213.0,68.0,0.0,0.0,0.0,81.0,381.0,73.0,179.0,112.0,18.0,83.0,30.0,298.0,210.0,217.0,82.0,1773.0,324.0,2.0
1498,209.0,36.0,0.0,0.0,0.0,24.0,69.0,32.0,160.0,1029.0,489.0,636.0,501.0,21.0,620.0,10.0,640.0,810.0,464.0,5.0
1499,83.0,40.0,0.0,0.0,0.0,93.0,595.0,101.0,370.0,526.0,201.0,297.0,162.0,292.0,340.0,88.0,300.0,1337.0,1291.0,0.0
1500,154.0,127.0,0.0,0.0,0.0,98.0,287.0,66.0,128.0,997.0,467.0,597.0,472.0,224.0,437.0,58.0,601.0,284.0,1143.0,1.0
1501,120.0,112.0,0.0,0.0,0.0,88.0,763.0,54.0,438.0,165.0,71.0,76.0,41.0,395.0,134.0,193.0,75.0,1399.0,1510.0,0.0
1502,180.0,104.0,0.0,0.0,0.0,8.0,6.0,76.0,477.0,1232.0,645.0,756.0,658.0,125.0,424.0,177.0,760.0,57.0,79.0,5.0
1503,46.0,78.0,0.0,0.0,0.0,28.0,52.0,120.0,913.0,293.0,91.0,194.0,83.0,267.0,300.0,153.0,194.0,1528.0,747.0,6.0
1504,216.0,104.0,0.0,0.0,0.0,78.0,127.0,21.0,110.0,50.0,2.0,42.0,7.0,330.0,168.0,228.0,41.0,1886.0,476.0,2.0
1505,96.0,112.0,0.0,0.0,0.0,16.0,3.0,4.0,17.0,31.0,0.0,31.0,0.0,344.0,156.0,227.0,31.0,1898.0,791.0,2.0
1506,133.0,43.0,0.0,0.0,0.0,32.0,277.0,70.0,412.0,1170.0,598.0,736.0,617.0,77.0,538.0,116.0,740.0,187.0,235.0,5.0
1507,141.0,100.0,0.0,0.0,0.0,75.0,184.0,21.0,97.0,561.0,217.0,301.0,218.0,262.0,282.0,178.0,305.0,775.0,496.0,6.0
1508,10.0,39.0,0.0,1.0,0.0,93.0,439.0,68.0,378.0,1075.0,518.0,684.0,546.0,11.0,596.0,104.0,688.0,439.0,132.0,5.0
1509,216.0,134.0,0.0,0.0,0.0,28.0,46.0,36.0,10.0,123.0,57.0,59.0,27.0,398.0,128.0,196.0,62.0,1558.0,1531.0,0.0
1510,71.0,221.0,0.0,1.0,0.0,115.0,620.0,148.0,848.0,314.0,107.0,135.0,151.0,292.0,94.0,282.0,160.0,915.0,1892.0,3.0
1511,245.0,39.0,0.0,0.0,0.0,17.0,92.0,44.0,96.0,1134.0,578.0,718.0,594.0,73.0,555.0,103.0,722.0,210.0,275.0,5.0
1512,246.0,138.0,0.0,0.0,0.0,78.0,351.0,67.0,231.0,393.0,129.0,175.0,192.0,252.0,115.0,297.0,200.0,963.0,1910.0,3.0
1513,150.0,90.0,0.0,0.0,0.0,196.0,968.0,18.0,101.0,588.0,233.0,325.0,228.0,268.0,310.0,142.0,330.0,842.0,920.0,1.0
1514,152.0,197.0,0.0,0.0,0.0,106.0,755.0,87.0,840.0,351.0,116.0,144.0,181.0,271.0,76.0,321.0,189.0,1072.0,1871.0,3.0
1515,43.0,68.0,0.0,0.0,0.0,18.0,123.0,44.0,122.0,1065.0,518.0,659.0,543.0,35.0,578.0,124.0,663.0,321.0,124.0,5.0
1516,214.0,78.0,0.0,2.0,0.0,95.0,587.0,95.0,599.0,375.0,129.0,219.0,118.0,278.0,280.0,164.0,221.0,1269.0,765.0,6.0
1517,225.0,79.0,0.0,0.0,0.0,51.0,268.0,12.0,58.0,171.0,46.0,109.0,39.0,319.0,223.0,181.0,108.0,1674.0,1174.0,6.0
